id   	 sen_id 	 va_id 	 ori_gold 	 final_gold 	 pred    	 ex_condition  	 worker_decision   	 final_label 	 dataset
3854	1422	8182	Harry~A1~10	Harry~A1~10	Harry~A1~10	main_workflow	solved by compare	Harry~A1~10	SRL_large_scale
3855	445	2546	the court 's new five - member conservative majority~A1~15	the court 's new five - member conservative majority~A1~15	the court 's new five - member conservative majority~A0~15	main_workflow	solved by fix	the court 's new five - member conservative majority~A1~15	SRL_large_scale
3856	445	2548	the court 's new five - member conservative majority~A1~17	the court 's new five - member conservative majority~A1~17	the court 's new five - member conservative majority~A0~17	main_workflow	solved by filter	the court 's new five - member conservative majority~A0~17	SRL_large_scale
3857	2060	11717	neither side~A0~5	neither side~A0~5	neither side~A0~5	main_workflow	solved by compare	neither side~A0~5	SRL_large_scale
3858	2060	11718	neither side will disclose its contents~AM-MOD~5	neither side will disclose its contents~AM-MOD~5	neither side will disclose its contents~AM-MOD~5	main_workflow	solved by compare	neither side will disclose its contents~AM-MOD~5	SRL_large_scale
3859	2060	11719	its contents~A1~5	its contents~A1~5	its contents~A1~5	main_workflow	solved by filter	its contents~A1~5	SRL_large_scale
3860	2060	11721	Mr. Mehta~A0~11	Mr. Mehta~A0~11	Mr. Mehta~A0~11	main_workflow	solved by compare	Mr. Mehta~A0~11	SRL_large_scale
3861	2060	11722	it~A1~11	it~A1~11	it~A1~11	main_workflow	solved by fix	it~A1~11	SRL_large_scale
3862	2060	11724	it~A0~14	it~A0~14	it~A0~14	main_workflow	solved by compare	it~A0~14	SRL_large_scale
3863	2060	11725	more specific guarantees on research and development spending levels in Canada than Merieux offered to Investment Canada~A1~14	more specific guarantees on research and development spending levels in Canada than Merieux offered to Investment Canada~A1~14	more specific guarantees on research and development spending levels in Canada than Merieux offered to Investment Canada~A1~14	main_workflow	solved by fix	more specific guarantees on research and development spending levels in Canada than Merieux offered to Investment Canada~A1~14	SRL_large_scale
3864	2060	11726	Merieux~A0~28	Merieux~A0~28	Merieux~A0~28	main_workflow	solved by filter	Merieux~A0~28	SRL_large_scale
3865	2060	11727	to Investment Canada~A2~28	to Investment Canada~A3~28	to Investment Canada~A3~28	main_workflow	solved by compare	to Investment Canada~A3~28	SRL_large_scale
3866	1866	10630	Pharmacia , based in Upsala , Sweden ,~A1~3	Pharmacia , based in Upsala , Sweden ,~A1~3	Pharmacia , based in Upsala , Sweden ,~A1~3	main_workflow	solved by compare	Pharmacia , based in Upsala , Sweden ,~A1~3	SRL_large_scale
3867	1866	10631	in Upsala , Sweden~AM-LOC~3	in Upsala , Sweden~AM-LOC~3	in Upsala , Sweden~AM-LOC~3	main_workflow	solved by compare	in Upsala , Sweden~AM-LOC~3	SRL_large_scale
3868	1866	10632	Pharmacia , based in Upsala , Sweden ,~A0~10	Pharmacia , based in Upsala , Sweden ,~A0~10	Pharmacia , based in Upsala , Sweden ,~A0~10	main_workflow	solved by fix	Pharmacia , based in Upsala , Sweden ,~A0~10	SRL_large_scale
3869	1866	10633	in a lawsuit against MedChem~AM-LOC~10	in a lawsuit against MedChem~AM-LOC~10	in a lawsuit against MedChem~AM-LOC~10	main_workflow	solved by fix	in a lawsuit against MedChem~AM-LOC~10	SRL_large_scale
3870	1866	10634	that MedChem 's AMVISC product line infringes on the Pharmacia patent~A1~10	that MedChem 's AMVISC product line infringes on the Pharmacia patent~A1~10	that MedChem 's AMVISC product line infringes on the Pharmacia patent~A1~10	main_workflow	solved by filter	that MedChem 's AMVISC product line infringes on the Pharmacia patent~A1~10	SRL_large_scale
3871	1866	10635	MedChem 's AMVISC product line~A0~22	MedChem 's AMVISC product line~A0~22	MedChem 's AMVISC product line~A0~22	main_workflow	solved by compare	MedChem 's AMVISC product line~A0~22	SRL_large_scale
3872	1866	10636	on the Pharmacia patent~A1~22	on the Pharmacia patent~A1~22	on the Pharmacia patent~A1~22	main_workflow	solved by filter	on the Pharmacia patent~A1~22	SRL_large_scale
3873	1980	11266	At 2:43 p.m. EDT~AM-TMP~6	At 2:43 p.m. EDT~AM-TMP~6	At 2:43 p.m. EDT~AM-TMP~6	main_workflow	solved by compare	At 2:43 p.m. EDT~A3~6	SRL_large_scale
3874	1980	11267	the sickening news~A1~6	the sickening news~A1~6	the sickening news~A1~6	main_workflow	solved by compare	the sickening news~A1~6	SRL_large_scale
3875	1980	11268	The Big Board~A0~15	The Big Board~A0~15	The Big Board~A0~15	main_workflow	solved by filter	The Big Board~A0~15	SRL_large_scale
3876	1980	11269	trading in UAL~A1~15	trading in UAL~A1~15	trading in UAL~A1~15	main_workflow	solved by compare	trading in UAL~A1~15	SRL_large_scale
3877	1980	11270	pending news~AM-TMP~15	pending news~AM-TMP~15	pending news~AM-TMP~15	main_workflow	solved by compare	pending news~AM-PNC~15	SRL_large_scale
3878	1980	11271	in UAL~A1~16	in UAL~A1~16	in UAL~AM-LOC~16	main_workflow	solved by compare	in UAL~AM-LOC~16	SRL_large_scale
3879	535	3064	Neil Sweig , an analyst with Prudential Bache ,~A0~16	Neil Sweig , an analyst with Prudential Bache ,~A0~16	Neil Sweig , an analyst with Prudential Bache ,~A0~16	main_workflow	solved by compare	Neil Sweig , an analyst with Prudential Bache ,~A0~16	SRL_large_scale
3880	535	3065	that the rate of growth will `` look especially good as compared to other companies if the economy turns downward~A1~16	that the rate of growth will `` look especially good as compared to other companies if the economy turns downward~A1~16	that the rate of growth will `` look especially good as compared to other companies if the economy turns downward~A1~16	main_workflow	solved by compare	that the rate of growth will `` look especially good as compared to other companies if the economy turns downward~A1~16	SRL_large_scale
3881	535	3066	the rate of growth~A0~24	the rate of growth~A0~24	the rate of growth~A0~24	main_workflow	solved by filter	the rate of growth~A0~24	SRL_large_scale
3882	535	3067	the rate of growth will `` look especially good as compared to other companies if the economy turns downward~AM-MOD~24	the rate of growth will `` look especially good as compared to other companies if the economy turns downward~AM-MOD~24	the rate of growth will `` look especially good as compared to other companies if the economy turns downward~AM-MOD~24	main_workflow	solved by compare	the rate of growth will `` look especially good as compared to other companies if the economy turns downward~AM-MOD~24	SRL_large_scale
3883	535	3068	especially good as compared to other companies~A1~24	especially good as compared to other companies~A1~24	especially good as compared to other companies~A1~24	main_workflow	solved by compare	especially good as compared to other companies~A1~24	SRL_large_scale
3884	535	3070	to other companies~A2~28	to other companies~A2~28	to other companies~A2~28	main_workflow	solved by compare	to other companies~A2~28	SRL_large_scale
3885	535	3071	the economy~A1~35	the economy~A1~35	the economy~A1~35	main_workflow	solved by compare	the economy~A1~35	SRL_large_scale
3886	535	3072	downward~AM-DIR~35	downward~AM-DIR~35	downward~A2~35	main_workflow	solved by compare	downward~AM-DIR~35	SRL_large_scale
3887	1473	8436	Automatic call processors~A0~5	Automatic call processors~A0~5	Automatic call processors~A0~5	main_workflow	solved by compare	Automatic call processors~A0~5	SRL_large_scale
3888	1473	8437	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~AM-MOD~5	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~AM-MOD~5	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~AM-MOD~5	main_workflow	solved by filter	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~AM-MOD~5	SRL_large_scale
3889	1473	8438	that system~A1~5	that system~A1~5	that system~A1~5	main_workflow	solved by compare	that system~A1~5	SRL_large_scale
3890	1473	8439	none_of_the_above	none_of_the_above	for virtually any telephone not just phones produced by Elcotel~A2~5	main_workflow	solved by compare	for virtually any telephone not just phones produced by Elcotel~A2~5	SRL_large_scale
3891	1473	8440	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~A1~15	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~A1~15	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~A1~15	main_workflow	solved by compare	Automatic call processors will provide that system for virtually any telephone not just phones produced by Elcotel .~A1~15	SRL_large_scale
3892	1473	8441	Mr. Pierce~A0~15	Mr. Pierce~A0~15	Mr. Pierce~A0~15	main_workflow	solved by compare	Mr. Pierce~A0~15	SRL_large_scale
3893	1473	8442	phones~A1~20	phones~A1~20	phones~A1~20	main_workflow	solved by fix	phones~A1~20	SRL_large_scale
3894	1473	8443	by Elcotel~A0~20	by Elcotel~A0~20	by Elcotel~A0~20	main_workflow	solved by compare	by Elcotel~A0~20	SRL_large_scale
3895	78	469	At the same time~AM-TMP~17	At the same time~AM-TMP~17	At the same time~AM-TMP~17	main_workflow	solved by fix	At the same time~AM-TMP~17	SRL_large_scale
3896	78	470	its annual payments on long - term debt~A1~17	its annual payments on long - term debt~A1~17	its annual payments on long - term debt~A1~17	main_workflow	solved by filter	its annual payments on long - term debt~A1~17	SRL_large_scale
3897	78	471	At the same time , its annual payments on long - term debt will more than double from a year ago to about $ 240 million , largely because of debt taken on to pay a $ 50 - a - share special dividend earlier this year .~AM-MOD~17	At the same time , its annual payments on long - term debt will more than double from a year ago to about $ 240 million , largely because of debt taken on to pay a $ 50 - a - share special dividend earlier this year .~AM-MOD~17	At the same time , its annual payments on long - term debt will more than double from a year ago to about $ 240 million , largely because of debt taken on to pay a $ 50 - a - share special dividend earlier this year .~AM-MOD~17	main_workflow	solved by compare	At the same time , its annual payments on long - term debt will more than double from a year ago to about $ 240 million , largely because of debt taken on to pay a $ 50 - a - share special dividend earlier this year .~AM-MOD~17	SRL_large_scale
3898	78	473	from a year ago~A3~17	from a year ago~A3~17	from a year ago~AM-TMP~17	main_workflow	solved by compare	from a year ago~A3~17	SRL_large_scale
3899	78	474	to about $ 240 million~A4~17	to about $ 240 million~A4~17	to about $ 240 million~A4~17	main_workflow	solved by filter	to about $ 240 million~A4~17	SRL_large_scale
3900	78	476	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A1~32	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A1~32	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A1~32	main_workflow	solved by compare	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A1~32	SRL_large_scale
3901	78	477	to pay a $ 50 - a - share special dividend earlier this year~AM-PNC~32	to pay a $ 50 - a - share special dividend earlier this year~AM-PNC~32	to pay a $ 50 - a - share special dividend earlier this year~AM-PNC~32	main_workflow	solved by filter	to pay a $ 50 - a - share special dividend earlier this year~AM-PNC~32	SRL_large_scale
3902	78	478	none_of_the_above	none_of_the_above	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A0~35	main_workflow	solved by fix	debt taken on to pay a $ 50 - a - share special dividend earlier this year~A1~35	SRL_large_scale
3903	78	479	a $ 50 - a - share special dividend~A1~35	a $ 50 - a - share special dividend~A1~35	a $ 50 - a - share special dividend~A1~35	main_workflow	solved by compare	a $ 50 - a - share special dividend~A1~35	SRL_large_scale
3904	78	480	earlier this year~AM-TMP~35	earlier this year~AM-TMP~35	earlier this year~AM-TMP~35	main_workflow	solved by compare	earlier this year~AM-TMP~35	SRL_large_scale
3905	1770	10119	New York futures prices~A1~6	New York futures prices~A1~6	New York futures prices~A1~6	main_workflow	solved by compare	New York futures prices~A1~6	SRL_large_scale
3906	1770	10120	significantly~A2~6	significantly~A2~6	significantly~AM-MNR~6	main_workflow	solved by compare	significantly~AM-MNR~6	SRL_large_scale
3907	1770	10121	from more than $ 2 a pound at midyear~A3~6	from more than $ 2 a pound at midyear~A3~6	from more than $ 2 a pound at midyear~A3~6	main_workflow	solved by compare	from more than $ 2 a pound at midyear~A3~6	SRL_large_scale
3908	2009	11419	I~A0~4	I~A0~4	I~A0~4	main_workflow	solved by compare	I~A0~4	SRL_large_scale
3909	2009	11420	n't~AM-NEG~4	n't~AM-NEG~4	n't~AM-NEG~4	main_workflow	solved by compare	n't~AM-NEG~4	SRL_large_scale
3910	2009	11421	either hard or soft~A1~4	either hard or soft~A1~4	either hard or soft~A1~4	main_workflow	solved by compare	either hard or soft~A1~4	SRL_large_scale
3911	300	1735	the differences~A0~8	the differences~A0~8	the differences~A0~8	main_workflow	solved by fix	the differences~A0~8	SRL_large_scale
3912	300	1737	headlines~A1~8	headlines~A1~8	headlines~A1~8	main_workflow	solved by filter	headlines~A1~8	SRL_large_scale
3913	1774	10128	the stock market~A1~11	the stock market~A1~11	the stock market~A1~11	main_workflow	solved by compare	the stock market~A1~11	SRL_large_scale
3914	1774	10129	nearly 200 points~A2~11	nearly 200 points~A2~11	nearly 200 points~A2~11	main_workflow	solved by filter	nearly 200 points~A2~11	SRL_large_scale
3915	2022	11498	I~A0~3	I~A0~3	I~A0~3	main_workflow	solved by compare	I~A0~3	SRL_large_scale
3916	2022	11499	none_of_the_above	none_of_the_above	it~A1~3	main_workflow	solved by compare	it~A1~3	SRL_large_scale
3917	2022	11500	hard to conceive of people switching over to CNN for what , at least in the public 's mind , is the same news~A3~3	none_of_the_above	hard to conceive of people switching over to CNN for what , at least in the public 's mind , is the same news~A2~3	main_workflow	solved by compare	hard to conceive of people switching over to CNN for what , at least in the public 's mind , is the same news~A2~3	SRL_large_scale
3918	2022	11501	of people switching over to CNN for what , at least in the public 's mind , is the same news~A1~7	of people switching over to CNN for what , at least in the public 's mind , is the same news~A1~7	of people switching over to CNN for what , at least in the public 's mind , is the same news~A2~7	main_workflow	solved by compare	of people switching over to CNN for what , at least in the public 's mind , is the same news~A2~7	SRL_large_scale
